#search term: ((gender[Title/Abstract]) OR sex[Title/Abstract]) AND (fMRI[Title/Abstract] OR EEG[Title/Abstract]) 
pubmed_ID
8290680	Psychobiological correlates of poor response to cognitive behavior therapy: potential indications for antidepressant pharmacotherapy.\1993
8091993	[Neuroendocrine tests and sleep EEG anomalies in psychotic depression].\1993
1486476	A peptidergic circuit for reproductive behavior.\1992 Dec 11
1479136	Biological and clinical features of recurrent brief depression: a comparison with major depressed and healthy subjects.\1992 Dec
1426145	Human slow wave sleep: a review and appraisal of recent findings, with implications for sleep functions, and psychiatric illness.\1992 Oct 15
1455128	Comparison of EEG sleep measures in healthy full-term and preterm infants at matched conceptional ages.\1992 Oct
1431958	Cerebral symptoms after whiplash injury of the neck: a prospective clinical and neuropsychological study of whiplash injury.\1992 Oct
10607051	Sleep architecture in agenesis of the corpus callosum: laboratory assessment of four cases.\1992 Sep
1641492	Effects of tobacco smoking on the topographic EEG II.\1992 Jul
1527271	Sleep polygraphic variables in anorexia nervosa and depression: a comparative study in adolescents.\1992 Jul
1443401	Relationship between benign epilepsy of children with centro-temporal EEG foci and febrile convulsions.\1992 Jul
1438616	Sleep in spousally bereaved elders with subsyndromal depressive symptoms.\1992 Jul
1424333	[Central nervous system disorders in myotonic dystrophy--with special reference to neuron-specific enolase, S-100b protein and creatine kinase BB isoenzyme levels in CSF].\1992 Jun
1637928	Aging of core and optional sleep.\1992 May 01
1410076	Topographic quantitative EEG amplitude in recovered alcoholics.\1992 May
1547761	Effects of generalized interictal EEG discharges on sleep stability: assessment by means of cyclic alternating pattern.\1992 Mar-Apr
1733760	Febrile seizures: clinical characteristics and initial EEG.\1992 Jan-Feb
1731827	[Mu rhythm: clinical assessment of the atypical type].\1992 Jan
1523274	[Studies of the correlations between morphological brain changes on MRI and computerized EEG changes in schizophrenics].\1992
1510873	Unrestricted principal components analysis of brain electrical activity: issues of data dimensionality, artifact, and utility.\1992 Summer
1504114	Serum prolactin concentrations and epilepsy. A study which compares healthy subjects with a group of patients in presurgical evaluation and circadian variations with those related to seizures.\1992
1504108	Hypofrontality on topographic EEG in schizophrenia. Correlations with neuropsychological and psychopathological parameters.\1992
1756339	Coherence on electroencephalography and aberrant functional organisation of the brain in schizophrenic patients during activation tasks.\1991 Nov
1751860	Sleep electroencephalography in depressive illness. A collaborative study by the World Health Organization.\1991 Oct
1743408	Outcome after childhood encephalitis.\1991 Oct
1915180	The influence of electroencephalographic focus laterality on efficacy of carbamazepine in complex partial and secondarily generalized tonic-clonic seizures.\1991 Sep-Oct
1792918	Late effects of childhood acute leukemia and its treatment.\1991 Aug
1779087	Factors which contribute to fatigue associated with rheumatoid arthritis.\1991 Aug
2044500	Surgical versus medical treatment for epilepsy. I. Outcome related to survival, seizures, and neurologic deficit.\1991 May-Jun
1904345	Magnetic resonance imaging and late-onset epilepsy.\1991 May-Jun
1751811	Rifaximin versus neomycin on hyperammoniemia in chronic portal systemic encephalopathy of cirrhotics. A double-blind, randomized trial.\1991 May
1687975	Brain dysfunction in psychiatric patients during music perception measured by EEG mapping: relation to motor dysfunction and influence of neuroleptic drugs.\1991 May
1857457	[Quantitative and qualitative MRI changes in temporal lobe epilepsy. A comparison with normal parameters of nuclear magnetic resonance tomography].\1991 Apr
2035330	Initial electroencephalographic findings in children with acute lymphoblastic leukaemia.\1991 Mar
1867135	[Comparative analysis of a population hospitalized for alcohol "dependence" and "abuse" with other similar alcoholic populations: a study of 1,300 patients].\1991 Mar-Apr
1998890	The stroke syndrome of striatocapsular infarction.\1991 Feb
1913946	[Biological and experimental markers of sexual aggression].\1991 Feb
2010320	Quantitative EEG studies of pedophilia.\1991 Jan
1999689	The community hospital-based stroke programs in North Carolina, Oregon and New York--V. Stroke diagnosis: factors influencing the diagnostic evaluation of patients following acute stroke.\1991
1722341	Serotonergic interhemispheric asymmetry: neurochemical and pharmaco-EEG evidence.\1991
1688273	[Neurophysiology of cannabis].\1991 Jan-Feb
2247231	Routine and quantitative EEG analysis in Gilles de la Tourette's syndrome.\1990 Dec
2081396	Lateral asymmetries in primary degenerative dementia of the Alzheimer type. A correlative study of cognitive, haemodynamic and EEG data, in relation with severity, age of onset and sex.\1990 Dec
2257285	Cardiovascular response to unilateral electroconvulsive therapy.\1990 Nov 01
2253414	Twenty-four-hour profiles of growth hormone, prolactin and cortisol in the chronic vegetative state.\1990 Nov
2123155	Some genetic aspects of idiopathic and symptomatic absence seizures: waking and sleep EEGs in siblings.\1990 Nov-Dec
2242388	Sleep, gender, and depression: an analysis of gender effects on the electroencephalographic sleep of 302 depressed outpatients.\1990 Oct 15
2257983	A survey of adolescents with epilepsy.\1990 Oct
2223918	Computerized EEG in schizophrenic patients.\1990 Sep 15
2369876	Differentiation of epileptic from nonepileptic head drops in children.\1990 Jul-Aug
2236445	Topographic quantitative EEG in elderly subjects with major depression.\1990 Jul
1693893	Effect of sex, psychosocial disadvantages and biological risk factors on EEG maturation.\1990 Jun
2075539	[Ammoniemia in portosystemic encephalopathy--diagnostic, differential diagnostic and prognostic significance].\1990 May-Jun
2338407	Topographical EEG differences between schizophrenic patients and controls during neuropsychological functional activation.\1990 Apr
2368639	[A comparative analysis of a hospitalized population because of alcohol "dependence" or "abuse" and other similar alcoholic populations: a study of 1300 patients].\1990 Mar-Apr
2292924	Photosensitive epilepsy. Electrophysiological aspects.\1990
2184643	[The EEG, CAT and alcoholism].\1990 Jan-Feb
2119330	Hormonal disregulation and catamenial epilepsy.\1990 Jan-Mar
1692466	[Febrile convulsion. A clinical study of 303 patients].\1990 Jan
2616693	Longitudinal sleep EEG, temperature, and activity measurements across the menstrual cycle in patients with premenstrual depression and in age-matched controls.\1989 Dec
2595173	Sex differences in the sleep EEG of young adults: visual scoring and spectral analysis.\1989 Dec
2479521	Dominant occipital (alpha) rhythm frequency in early stage Alzheimer's disease and depression.\1989 Nov
2816278	Electroencephalography in tetanus.\1989 Aug
2798593	Psychological, topographic EEG, and CT scan correlates of frontal lobe function in schizophrenia.\1989 Aug
2768662	Topographic electroencephalographic alpha in recovered depressed elderly.\1989 Aug
2814306	Standard EEG might predict the intensity of the vasotocin effects on REM sleep in prepubertal children.\1989 Jul-Sep
2503354	[Frequency analytic EEG study on the topic of temporal function disorders in transsexuality].\1989 Jun
2479851	[Anterior pituitary function in the vegetative state].\1989 Jun
2756080	Effects of smoking/nicotine on anxiety, heart rate, and lateralization of EEG during a stressful movie.\1989 May
2467794	Longitudinal EEG spectral analysis in early stage of Alzheimer's disease.\1989 Apr
2925464	Alpha reactivity in schizophrenia and in schizophrenic spectrum disorders: demographic, clinical and hemispheric assessment.\1989 Mar
2714939	Correlation between EEG and cognitive abilities: sex differences.\1989 Mar
2798586	[EEG background activity in patients with dementia of the Alzheimer type--with special reference to analysis by t-statistic significance probability mapping (SPM) in Alzheimer's disease and senile dementia].\1989
2716948	Epileptic but not psychogenic seizures are accompanied by simultaneous elevation of serum pituitary hormones and cortisol levels.\1989 Jan
2700399	[Lateralization of lesions in the carotid bed in patients with sudden cerebrovascular stroke].\1989
2653172	Long-term outcome of children with febrile seizures.\1989 Jan
2634904	Ovariectomy- and sex hormone-induced changes in the excitability of the CNS: an assessment by EEG paroxysmal activity and behaviour.\1989
2618589	Photosensitivity in epilepsy. Electrophysiological and clinical correlates.\1989
2603738	Long-term locomotion regimens affect EEG paroxysmal activity, behaviour and sex hormone secretion in female rats.\1989
2583140	Improved physical fitness failed to alter the EEG patterns of sleep in young women.\1989
2510209	[A clinical and electroencephalographic study of juvenile myoclonic epilepsy: its pathophysiological considerations based on the findings obtained from neuropsychological EEG activation].\1989
2492935	Seizure prognosis for partial epilepsies in India.\1989 Jan-Feb
2492223	Factors influencing effectiveness of thyrotropin-releasing hormone therapy for severe epilepsy in childhood: significance of serum prolactin levels.\1989 Jan-Feb
3248196	[Clinical and EEG evaluation of mid-line spikes in childhood].\1988 Dec
3238255	Stability of EEG sleep and sleep quality in healthy seniors.\1988 Dec
3237912	EEG sleep studies in patients with generalized anxiety disorder.\1988 Nov
3218451	Multimodal evoked potentials, EEG and electroretinography in patients with dystrophia myotonica.\1988 Nov
3215728	Effect of different factors on EEG spectral parameters.\1988 Nov
3409845	EEG and other early predictors of epilepsy remission: a community study.\1988 Sep-Oct
2975680	Sleep EEG recordings in generalized anxiety disorder with significant depression.\1988 Sep-Oct
3223313	Electroencephalographic correlates of electroconvulsive therapy.\1988 Aug
2456196	EEG spectral analysis after minor head injury in man.\1988 Aug
3224250	The aetiology of aggression in temporal-lobe epilepsy.\1988 Jul
3134191	Electroencephalographic manifestations of grand mal epilepsy in Africans: observation of relative rarity of interictal abnormalities.\1988 Jul-Aug
3399779	Perception of waking and sleeping: possible implications for the evaluation of insomnia.\1988 Jun
3396232	Correlation between serum aluminum concentration and signs of encephalopathy in a large population of patients dialyzed with aluminum-free fluids.\1988 Jun
3135995	[Early somatosensory evoked potentials in cerebrovascular ischemic diseases. III. Correlations with age, sex, clinical data, EEG, emission and transmission computed tomography].\1988 Jun
3417138	[Population genetics study of functional brain asymmetry in the native and immigrant populations of northeastern USSR. I. Sex-age distribution and familial data].\1988 May
3371281	A survey of mothers' impressions of seizure precipitants in children with epilepsy.\1988 May-Jun
3131132	Follow-up of 146 children with epilepsy after withdrawal of antiepileptic therapy.\1988 May-Jun
3389184	Multivariate study of sleep EEG in depression.\1988 Apr
2456708	[Rett's syndrome: study of 15 cases].\1988 Apr
3341881	Electroencephalographic sleep in mania.\1988 Mar
2446839	Development of the EEG of school-age children and adolescents. I. Analysis of band power.\1988 Feb
3354310	EEG in the differential diagnosis between Alzheimer's disease and vascular dementia.\1988 Jan
3350709	Neurofunctional assessment of early phases of Alzheimer's disease: a preliminary note on hemispheric EEG characteristics during cognitive tasks.\1988
3345103	Comparison of sleep in osteoarthritic patients and age and sex matched healthy controls.\1988 Jan
3274962	Probability mapping: power and coherence analyses of cognitive processes.\1988 Fall
3252963	Factors influencing the development of hypertensive encephalopathy in acute glomerulonephritis.\1988-1989
3217413	Measures of memory and information processing in elderly volunteers.\1988
3074969	Quantitative EEG: I. Techniques and problems of frequency analysis and topographic mapping.\1988 Jan
2974416	Clinical and neurobiological findings in children suffering from tic disease following treatment with tiapride.\1988
3503666	Hemispheric asymmetry and emotion: lateralized parietal processing of affect and cognition.\1987 Dec
3434201	Differential diagnosis between Alzheimer's disease and vascular dementia: evaluation of common clinical methods.\1987 Dec
2445541	Rapid eye movements, muscle twitches and sawtooth waves in the sleep of narcoleptic patients and controls.\1987 Dec
3314770	Electroencephalographic spectra and coherence in the diagnosis of Alzheimer's-type and multi-infarct dementia. A pilot study.\1987 Nov
3115754	[Biologic artefacts in the EEG of neurotic patients].\1987 Sep
3598162	Lactitol versus lactulose in the treatment of acute portal systemic encephalopathy (PSE). A controlled trial.\1987 Jun
3567270	Cerebral processing of nonverbal affective stimuli: differential effects of cognitive and affective sets on hemispheric asymmetry.\1987 Feb
3559643	A clinical, EEG and CT study in 21 cases of chronic respiratory failure.\1987 Feb
3449486	No consistent relationships between oscillations and latencies of visually and auditory evoked EEG potentials and measures of mental performance.\1987
3120133	[Valproic acid monotherapy in epilepsies in childhood and adolescence].\1987
3742827	Episodic anterior drowsy theta in adults.\1986 Jul
3739660	Normal electroencephalograms in idiopathic scoliosis.\1986 Jun
2422003	The EEG in the normal elderly: a contribution to the interpretation of aging and dementia.\1986 Jun
2871334	Electrocardiographic accompaniments of temporal lobe epileptic seizures.\1986 May 10
3516902	Participation in the transcendental meditation program and frontal EEG coherence during concept learning.\1986 Mar
11940860	EEG-Monitored ECT: A Comparison of Seizure Duration under Anesthesia with Etomidate and Thiopentone.\1986
3963008	A critical load for nocturnal high-density road traffic noise.\1986
3806425	Physiological and psychological differences between good and poor sleepers.\1986
3792402	Evaluation of drug therapy and teratogenic risk in a Rhone-Alpes district population of pregnant epileptic women.\1986
3785661	Sex role and spatial ability: an EEG study.\1986
3745889	The diagnosis and prevalence of subclinical hepatic encephalopathy in apparently healthy, ambulant, non-shunted patients with cirrhosis.\1986
3518004	[Malaise and loss of consciousness in the elderly patient: prospective evaluation of methods of investigation].\1986 Jan
3095770	[Carbamazepine (Tegretol) monotherapy in epilepsies with partial and/or secondary generalized seizures in childhood and adolescence].\1986
2415335	Pattern reversal evoked potentials: age, sex and hemispheric asymmetry.\1985 Nov
2862924	Topographic EEG changes with benzodiazepine administration in generalized anxiety disorder.\1985 Aug
2580690	Age development and sex differences of various EEG elements in healthy children and adults--quantification by a computerized wave form recognition method.\1985 May
3921352	Sphenoidal electrode positions and basal EEG during long term monitoring.\1985 Mar-Apr
3970993	Manic symptoms: an indication for bilateral ECT.\1985 Feb
4072541	[Changes in the spectral power of the EEG in alcoholics during presentation of stimuli of different semantic modality].\1985
4048739	Are microarousals preceded by electroencephalographic slow wave synchronization precursors of confusional awakenings?\1985
3992105	Sleep of healthy seniors: a revisit.\1985
3910053	Study of the long-term action of a Ginkgo biloba extract on vigilance and mental performance as determined by means of quantitative pharmaco-EEG and psychometric measurements.\1985
3862935	Risk factors in long-term sequelae of central nervous system prophylaxis in successfully treated children with acute lymphocytic leukemia.\1985
2932652	Power spectral analysis and cortical coupling of EEG for young and old normal adults.\1985 Fall
6525384	Intra and inter-hemispheric changes in alpha intensities in EEGs of schizophrenic patients versus matched controls.\1984 Dec
6525379	Hemispheric asymmetry of EEG alpha activation: effects of gender and familial handedness.\1984 Dec
6439582	Developmental aspects of focal epilepsies of childhood treated by neurosurgery.\1984 Oct
6484772	Cortical dysfunction as an aetiological factor in learning disability.\1984 Sep 22
6467632	Pattern reversal evoked potentials in psychiatric patients.\1984 Jul
6722516	The hemi 3 syndrome. Hemihypertrophy, hemihypaesthesia, hemiareflexia and scoliosis.\1984 Jun
6432516	[EEG activation with bemegride in epilepsy diagnosis. 1: Literature review].\1984 Jun
6431212	The effects of mesterolone, a male sex hormone in depressed patients (a double blind controlled study).\1984 Jun
6589657	All-night spectral analysis of the sleep EEG in untreated depressives and normal controls.\1984 May
6538652	The Bear-Fedio personality inventory and temporal lobe epilepsy.\1984 May
6519836	Relationships between sleep and retirement-nonretirement status.\1984-1985
6515253	Electroencephalogram during sleep in the cat: age effects on slow-wave activity.\1984
6198138	EEG development of healthy boys and girls. Results of a longitudinal study.\1984 Jan
6194962	Evoked potential abnormalities in myotonic dystrophy.\1983 Nov
6626356	[Sleep and the circadian rhythm of cortisol in transsexuals].\1983 Sep 30
6414803	[Clinical significance of increased reaction to photostimulation in the alpha frequency range].\1983 Sep
6870606	Midline spikes. EEG and clinical features.\1983 Aug
6409602	Prognosis of partial epileptic seizures in the adolescent.\1983 Aug
6626380	[A study of incidence and symptoms in 71 patients with cavum septi pellucidi].\1983 Jun
6860500	[Clinico-electroencephalographical significance of small sharp spikes].\1983 Mar
6634449	[Primary enuresis: 144 cases (clinico-statistical observations and therapeutic considerations].\1983 Mar-Apr
6401382	Febrile convulsions and later development of epilepsy.\1983 Feb
6185309	The EEG of mildly retarded children: developmental, classificatory, and topographic aspects.\1983 Feb
6669964	[Myasthenia and sleep].\1983
7149904	Relationships between psychiatric diagnosis and some quantitative EEG variables.\1982 Dec
7149896	The sleep of patients with obsessive-compulsive disorder.\1982 Dec
6187174	Decrease of GABA in the cerebrospinal fluid of patients with progressive myoclonus epilepsy and its correlation with the decrease of 5HIAA and HVA.\1982 Dec
7159644	Lateralized representation of affect, affect cognizance and the coronary-prone personality.\1982 Nov-Dec
7138700	[Early adenine arabinoside therapy in herpes simplex encephalitis (HSE)].\1982 Sep
7138996	The effect of sex and task difficulty of EEG alpha activity in association with arithmetic.\1982 Aug-Sep
7130994	EEG and computed tomography in the investigation of patients with senile dementia.\1982 Aug
6283054	Nonfebrile seizures after febrile convulsions: possible role of chronic cytomegalovirus infection.\1982 Jul
7104680	Sex and handedness differences in EEG measures of hemispheric specialization.\1982 May
7080511	[Influence of the disco-scene on the psyche and soma of young people: psychometric, computerized-EEG and physiological studies (author's transl)].\1982 Mar 31
6174289	Developmental comparison of sleep EEG power spectral patterns in infants at low and high risk for sudden death.\1982 Feb
7170048	The measurement and characteristics of sleep in older persons.\1982 Winter
7064655	EEG findings in senile dementia and normal aging.\1982 Jan
7349625	Confirmation of deviant EEG-evoked potential relationships in the neuroses.\1981 Dec
7343827	[Complicated migraine in children (author's transl)].\1981 Sep
6456292	Gender differences in bipolar affective disorder.\1981 Sep
7233311	The role of the EEG in the investigation of the child with learning disability.\1981 Jun 06
7272376	Neuropsychological dysfunction in schizophrenia and affective disease.\1981 May
6165550	[Peculiar and random activity in Macaca: delta rhythm at the vertex].\1981 May
7271684	Neurobiological approaches in human behavior genetics.\1981 Mar
7346201	Clinico-electroencephalographic studies of multiple sclerosis.\1981
7312157	Spatial abilities, sex differences and EEG functioning.\1981
7212987	[Left-sided lateralisation and localisation of EEG foci in relation to age and diagnosis (author's transl)].\1981
7459408	Psychopathology and the electroencephalogram.\1980 Dec
6160969	Photoparoxysmal responses in the electroencephalograms of some ethnic groups of the Cape Peninsula.\1980 Nov
7396655	Characterological depressions. Clinical and sleep EEG findings separating 'subaffective dysthymias' from 'character spectrum disorders'.\1980 Jul
7416440	Longitudinal developmental course of electrical activity of brain.\1980
7357664	[The effect of hormonal contraceptives on the EEG].\1980 Jan
496554	Differential EEG patterns in affective disorder and schizophrenia.\1979 Nov
493445	Sex differences in task-dependent EEG asymmetries.\1979 Sep
118864	[The resting EEG in relation to neurovegetative status and spatial perception in normal young adults (author's transl)].\1979 Sep
113198	[The sex differences in the normal resting EEG of young adults (author's transl)].\1979 Jun
454140	[Studies on the psychopathology of adults with 4-5 c/s EEG rhythm (author's transl)].\1979 Apr 12
509010	EEG abnormalities and transsexualism.\1979 Mar
474204	Value of electroencephalography (EEG) before and after surgery of intracranial aneurysms.\1979
431793	Correlations between psychiatric diagnosis and some quantitative EEG variables.\1979
568852	[So-called late epilepsy (author's transl)].\1978 Nov 10
79477	Asymmetry in EEG alpha coherence and power: effects of task and sex.\1978 Sep
100801	Dependency of different types in schoolchildren with epilepsy.\1978 Aug
714222	[Anti-epileptic and side effects of Didepil].\1978 Jul-Aug
704366	Efficacy of brain scanning in epilepsy of late onset.\1978 Jul
639774	Inattentiveness in schoolchildren with epilepsy.\1978 Apr
246009	[Laughing in complex partial seizure epilepsy. A video tape analysis of 32 patients with laughing as symptom of an attack (author's transl)].\1978 Feb
658849	On early and mid-adolescent schizophrenia. Part 1: Phenomenological aspects.\1978
625526	Functional cerebral asymmetry and performance. III. Reaction time as a function of task, hand, sex, and EEG asymmetry.\1978 Jan
564737	Sex differences in averaged visual evoked potentials during food intake in rats.\1978 Jan-Feb
355183	Treatment of the alcoholic organic brain syndrome with EMD 21657. A derivative of a pyritinolmetabolite: double-blind clinical, quantitative EEG and psychometric studies.\1978
889434	Investigation of human sexual response using a cassette recorder.\1977 Jul
410749	TRH in depressive illness.\1977
1019270	[Sex distribution of EEG phenomena with particular reference to subcortical dysfunctions].\1976 Nov
1019109	[Clinico-electroencephalographic study of familial (genetic) forms of nanism].\1976 Nov-Dec
1019107	[Morphology of the ovaries in congenital virilization of the external genitalia in persons with genetic and gonadal female sex].\1976 Nov-Dec
823787	A multidimensional study of personality traits ad modum Sjobring.\1976 Oct
1276303	Sex differences in patterns of EEG asymmetry.\1976 Jun
1261343	Qualitative and quantitative EEG in psychotic children.\1976 May
829047	[Quantification of visual EEG evaluation by using the concept of optimality (author's transl)].\1976 Mar
992522	Clinical investigation of infantile convulsion.\1976
1222747	Isolated seizures: an EEG and clinical assessment.\1975 Dec
816643	Benign epilepsy of children with centrotemporal EEG foci: intelligence, behavior, and school adjustment.\1975 Dec
1203403	Psychophysiology of sociopathy: electrocortical measures.\1975 Nov
1214432	[Aicardi-syndrome (author's transl)].\1975 Sep
809253	Clinical and CNS effects of oral and I.V. Thyrotropin-releasing hormone in depressed patients.\1975 Sep
807473	Benign epilepsy of childhood with centrotemporal EEG foci: a genetic study.\1975 Jun
4214650	"Psychotropic" action of sex hormones: computerized EEG in establishing the immediate CNS effects of steroid hormones.\1974 Nov
5565908	The EEG and sex chromosome abnormalities.\1971 Aug
5006298	[Electrical picture of the brain under increased respiration in children. Studies on the structure of hyperventilation and its value as a provocation method in clinical electroencephalography in a model of multivariate analysis using electronic data processing].\1971
5277017	Sex differences in the EEG of normal children and young persons aged 1 to 21 years.\1970
5724394	Psychiatric reactions to oral contraceptives.\1968 Dec 01
4169872	Sex differences in the phase analysis of the human EEG.\1967 Dec
14141750	THYROID HORMONE AND BRAIN FUNCTION. I. THE EEG IN HYPERTHYROIDISM WITH OBSERVATIONS ON THE EFFECT OF AGE, SEX, AND RESERPINE IN THE PRODUCTION OF ABNORMALITIES.\1964 Apr
13655289	Electrophysiologic responses to sound as a function of intensity, EEG pattern and sex.\1959 Mar
13612693	[Hormonal therapy in neurology & psychiatry].\1958 Nov 14
13614706	[Anthropo-geographical aspects of psychiatric morbidity in hospitals of various regions of Florence province with special reference to age & sex structure of each group of population].\1958 Jul-Aug
13182975	Studies on EEG and sex function orgasm.\1954 Jul
