#search term: ((gender[Title/Abstract]) OR sex[Title/Abstract]) AND (fMRI[Title/Abstract] OR EEG[Title/Abstract]) 
pubmed_ID	DOI
22560254	10.1016/j.seizure.2012.04.004 
22554239	10.1111/j.1528-1167.2012.03493.x 
22553009	10.1002/da.21892 
22542844	10.1016/j.bandc.2012.02.011 
22531427	10.3233/JAD-2012-120292 
22513809	10.1227/NEU.0b013e318241017d 
22513002	10.1016/j.seizure.2012.03.009 
22512951	10.1016/j.pscychresns.2012.03.001 
22510432	10.1016/j.pscychresns.2012.01.004 
22505330	10.1002/hbm.22086 
22504779	10.1002/hbm.22089 
22503940	10.1016/j.sleep.2011.09.019 
22503728	10.1016/j.neulet.2012.03.083 
22490550	10.1093/cercor/bhs090 
22479243	10.3389/fnhum.2012.00067 
22475381	10.1016/j.schres.2012.03.011 
22470337	10.3389/fninf.2012.00010 
22464825	10.1016/j.pscychresns.2011.08.009 
22459254	10.1016/j.braindev.2012.02.013 
22451933	10.1073/pnas.1120860109 
22449711	10.1179/1743132812Y.0000000010 
22445697	10.1016/j.heares.2012.03.003 
22445216	10.1016/j.pscychresns.2011.07.009 
22431961	10.1371/journal.pone.0031138 
22430497	10.1016/j.neuroimage.2012.03.008 
22425468	10.1016/j.psychres.2011.12.041 
22409909	10.1186/1471-244X-12-17 
22387174	10.1016/j.neuroimage.2012.02.039 
22383803	10.1093/scan/nsr055 
22379239	10.5665/sleep.1690 
22378896	10.1523/JNEUROSCI.5533-11.2012 
22378892	10.1523/JNEUROSCI.4592-11.2012 
22377331	10.1016/j.yebeh.2012.01.019 
22370912	10.1007/s11682-012-9153-8 
22367971	10.1007/s11682-012-9151-x 
22366052	10.1016/j.yebeh.2011.12.018 
22365820	10.1016/j.psyneuen.2012.01.011 
22365586	10.1016/j.seizure.2012.01.012 
22360593	10.1162/jocn_a_00214 
22359372	10.1002/hbm.21514 
22355302	10.1371/journal.pone.0029482 
22353986	10.1097/WNP.0b013e318246b589 
22353580	10.1016/j.ijpsycho.2012.02.006 
22353322	10.1111/j.1440-1819.2011.02300.x 
22349864	10.1007/s00415-012-6438-1 
22348053	10.1371/journal.pone.0031182 
22342804	10.1016/j.neuroimage.2012.01.139 
22341181	10.1016/j.yebeh.2011.12.015 
22337318	10.1002/j.1532-2149.2011.00027.x 
22332790	10.1111/j.1528-1167.2012.03411.x 
22331021	10.1016/j.jad.2012.01.022 
22320851	10.1111/j.1600-0404.2012.01647.x 
22319505	10.3389/fneur.2011.00086 
22317687	10.3233/WOR-2012-0951-5785 
22312418	10.2174/1874440001206010001 
22306865	10.1016/j.pnpbp.2012.01.011 
22294818	10.5665/sleep.1638 
22272986	10.1016/j.jpsychires.2012.01.008 
22261241	10.1016/j.sleep.2011.07.022 
22256039	10.1109/IEMBS.2011.6091840 
22241760	10.1378/chest.11-1563 
22241165	10.1093/schbul/sbr184 
22231384	10.1007/s10545-011-9439-9 
22215928	10.5665/sleep.1604 
22213776	10.1159/000334257 
22209236	10.1016/j.schres.2011.11.027 
22197679	10.1016/j.bbr.2011.12.018 
22185061	10.2466/04.22.24.27.PMS.113.5.461-480 
22178817	10.1016/j.neuroimage.2011.11.080 
22177775	10.1016/j.brainres.2011.11.026 
22176721	10.1111/j.1469-8986.2011.01327.x 
22169342	10.1556/MaSeb.64.2011.6.4 
22150750	10.1111/j.1528-1167.2011.03347.x 
22131192	10.1055/s-0031-1295479 
22119059	10.1016/j.neuroscience.2011.11.017 
22116037	10.1016/j.neuroimage.2011.11.023 
22104172	10.1016/j.bandc.2011.10.012 
22093660	10.1016/j.ridd.2011.09.004 
22079451	10.1016/j.neuroimage.2011.10.098 
22056201	10.1016/j.schres.2011.10.005 
22054872	10.1016/j.neurobiolaging.2011.09.032 
22041127	10.1016/j.medengphy.2011.10.005 
22038713	10.1007/s00221-011-2902-x 
22027085	10.1016/j.biopsycho.2011.10.013 
22023051	10.1080/13554794.2011.588182 
22019361	10.1016/j.schres.2011.09.033 
22003345	10.5664/JCSM.1316 
22002597	10.1007/s00702-011-0723-5 
21998078	10.1002/hbm.21411 
21991257	10.3389/fpsyt.2011.00051 
21976506	10.1523/JNEUROSCI.3292-11.2011 
21975202	10.1212/WNL.0b013e318233b33d 
21971161	10.1503/jpn.100167 
21967959	10.1016/j.biopsych.2011.08.015 
21963363	10.1016/j.anpedi.2011.07.020 
21962194	10.1016/j.homp.2011.06.005 
21960979	10.3389/fpsyg.2011.00219 
21956440	10.1038/npp.2011.215 
21955439	10.1016/j.jpsychires.2011.09.008 
21945365	10.1016/j.seizure.2011.09.002 
21943208	10.1186/1471-2202-12-94 
21930217	10.1016/j.neuroimage.2011.08.059 
21925841	10.1016/j.eplepsyres.2011.08.013 
21924950	10.1016/j.clinph.2011.03.029 
21914483	10.1016/j.neuroimage.2011.08.087 
21907729	10.1016/j.pbiomolbio.2011.08.014 
21904805	10.1007/s11325-011-0573-2 
21887291	10.1371/journal.pone.0023656 
21884309	10.1111/j.1467-7687.2010.01031.x 
21867487	10.1186/1744-9081-7-38 
21862179	10.1016/j.neurobiolaging.2011.07.003 
21856123	10.1016/j.eplepsyres.2011.07.007 
21855087	10.1016/j.jns.2011.07.053 
21835244	10.1016/j.neuroimage.2011.07.052 
21828343	10.1093/bja/aer235 
21813114	10.1016/j.brainres.2011.07.016 
21812622	10.3109/15622975.2011.585662 
21812564	10.1162/jocn_a_00112 
21811568	10.1371/journal.pone.0022153 
21811478	10.3389/fpsyg.2011.00161 
21811129	10.1097/WNP.0b013e318227775c 
21801762	10.1016/j.neures.2011.07.1819 
21796018	10.1203/PDR.0b013e31822f24af 
21793825	10.1111/j.1469-7610.2011.02439.x 
21782246	10.1016/j.jad.2011.06.048 
21775739	10.1212/WNL.0b013e318227e4a8 
21767899	10.1016/j.bandc.2011.06.002 
21763432	10.1016/j.neuroimage.2011.06.088 
21745440	10.1503/jpn.110004 
21733287	10.1017/S0033291711001097 
21722018	10.3109/15622975.2011.579164 
21718731	10.1016/j.appet.2011.06.009 
21716921	10.3389/fpsyg.2011.00051 
21713189	10.3389/fpsyg.2011.00032 
21713131	10.3389/fpsyg.2011.00003 
21676387	10.1016/j.cortex.2011.05.014 
21671924	10.1111/j.1528-1167.2011.03070.x 
21668552	10.1111/j.1365-2869.2011.00930.x 
21664277	10.1016/j.neuroimage.2011.05.069 
21656213	10.1007/s11682-011-9128-1 
21646622	10.1212/WNL.0b013e31821e54de 
21641943	10.1016/j.neures.2011.05.003 
21641941	10.1016/j.ijpsycho.2011.05.007 
21640839	10.1016/j.neuroimage.2011.05.051 
21638129	10.1007/s00125-011-2208-3 
21632650	10.1176/appi.ajp.2011.10121740 
21622479	10.1177/0333102411409076 
21621371	10.1016/j.alcohol.2011.04.002 
21612891	10.1016/j.eplepsyres.2011.04.010 
21609968	10.1093/scan/nsr026 
21605598	10.1016/j.bbr.2011.05.006 
21571075	10.1016/j.neuroimage.2011.04.058 
21557893	10.1017/S0033291711000626 
21557651	10.1162/jocn_a_00041 
21536784	10.1093/schbul/sbr017 
21531706	10.1136/jnnp.2010.240069 
21516202	10.1016/j.dcn.2010.10.001 
21515640	10.1093/scan/nsr020 
21515199	10.1016/j.jaac.2011.02.003 
21514059	10.1016/j.psyneuen.2011.03.016 
21504992	10.1093/scan/nsr022 
21501970	10.1016/j.clinph.2011.03.016 
21500316	10.1002/hbm.21284 
21499781	10.1007/s00586-011-1776-8 
21497913	10.1016/j.jad.2011.03.033 
21493107	10.1016/j.seizure.2011.03.007 
21484947	10.1002/hbm.21061 
21470825	10.1016/j.eplepsyres.2011.03.001 
21458943	10.1016/j.ejrad.2011.03.029 
21442040	10.3389/fnsys.2011.00002 
21441067	10.1016/j.clinph.2011.01.053 
21439268	10.1016/j.brainres.2011.03.043 
21432689	10.1080/02699931.2010.527494 
21419144	10.1016/j.neuropsychologia.2011.03.010 
21416563	10.1002/hbm.21261 
21402746	10.1136/jnnp.2010.224873 
21397699	10.1016/j.neuroimage.2011.03.009 
21388910	10.1684/epd.2011.0413 
21377420	10.1016/j.sleep.2011.01.007 
21356267	10.1016/j.biopsycho.2011.02.014 
21349761	10.1016/j.clinph.2011.01.040 
21349545	10.1016/j.jns.2011.01.023 
21338650	10.1016/j.pnpbp.2011.02.006 
21325535	10.1523/JNEUROSCI.2725-10.2011 
21316467	10.1016/j.neuroimage.2011.02.019 
21315658	10.1016/j.yebeh.2010.11.015 
21310667	10.1016/j.yebeh.2011.01.009 
21310652	10.1016/j.clinph.2011.01.007 
21309436	10.1177/155005941104200104 
21306980	10.2478/v10001-010-0034-3 
21296649	10.1016/j.exger.2011.01.004 
21273005	10.1016/j.psyneuen.2010.12.014 
21270947	10.3389/fnhum.2010.00238 
21267363	10.4103/0019-5545.74304 
21261242	10.3928/01913913-20110118-03 
21259381	10.1002/hbm.21151 
21258643	10.3389/fnhum.2010.00236 
21256804	10.1016/j.sleep.2010.07.015 
21254798	10.1162/jocn.2011.21604 
21251646	10.1016/j.biopsych.2010.11.022 
21248710	10.3791/2226 
21247797	10.1016/j.clinph.2010.12.038 
21241745	10.1016/j.neures.2011.01.001 
21239414	10.1177/1352458510394609 
21226772	10.1111/j.1460-9568.2010.07543.x 
21209829	10.1371/journal.pone.0015802 
21195697	10.1016/j.brainres.2010.12.073 
21194156	10.1002/ana.22105 
21183618	10.3174/ajnr.A2315 
21183223	10.1016/j.jad.2010.11.024 
21181798	10.1002/hbm.21157 
21168427	10.1016/j.neuropsychologia.2010.12.019 
21165670	10.1007/s10334-010-0232-9 
21146566	10.1016/j.ijpsycho.2010.12.002 
21146507	10.1016/j.brainres.2010.12.004 
21134438	10.1016/j.ijdevneu.2010.11.005 
21129067	10.1111/j.1365-2788.2010.01354.x 
21126588	10.1016/j.neuroimage.2010.11.074 
21118724	10.1016/j.neuroimage.2010.11.059 
21116912	10.1007/978-3-7091-0353-1_7 
21115229	10.1016/j.drugalcdep.2010.10.017 
21109738	10.1159/000322202 
21107542	10.1007/s00221-010-2494-x 
21079751	10.3389/fnhum.2010.00179 
21060161	10.4103/0256-4947.72271 
21059348	10.1016/j.brainres.2010.11.003 
21040288	10.1111/j.1399-5618.2010.00863.x 
21035312	10.1016/j.eplepsyres.2010.09.011 
21034507	10.1186/1824-7288-36-71 
20981611	10.1080/09658211.2010.516266 
20976126	10.1155/2011/180704 
20971758	10.1136/jnnp.2010.217620 
20961731	10.1016/j.ridd.2010.09.011 
20955761	10.1016/j.biopsycho.2010.10.003 
20953415	10.1016/j.intell.2010.06.001 
20950657	10.1016/j.ijpsycho.2010.10.002 
20941370	10.3389/fnsys.2010.00041 
20932922	10.1016/j.neuroimage.2010.09.081 
20932921	10.1016/j.neuroimage.2010.09.064 
20924589	10.1007/s00406-010-0148-4 
20889651	10.1176/appi.ajp.2010.09121797 
20886578	10.1002/hbm.21144 
20875436	10.1016/j.neuropsychologia.2010.09.020 
20871159	10.3969/j.issn.1672-7347.2010.09.008 
20869920	10.1016/j.yebeh.2010.07.016 
20851113	10.1016/j.brainres.2010.09.040 
20832486	10.1016/j.neuroimage.2010.08.073 
20826077	10.1016/j.schres.2010.08.013 
20797571	10.1053/j.jrn.2010.06.001 
20822975	10.1684/epd.2010.0320 
20809213	10.1007/s00213-010-1983-8 
20740492	10.1002/aur.153 
20731860	10.1186/1751-0759-4-9 
20725910	10.1002/hbm.20968 
20722349	10.1177/155005941004100308 
20722346	10.1177/155005941004100305 
20688177	10.1016/j.neuroimage.2010.07.066 
20677839	10.1037/a0019196 
20674273	10.1016/j.eplepsyres.2010.07.001 
20673344	10.1186/1471-2377-10-67 
20655320	10.1016/j.neuropsychologia.2010.07.022 
20637819	10.1016/j.pnpbp.2010.06.031 
20635209	10.1007/s11055-010-9328-y 
20635133	10.1007/s10484-010-9140-z 
20634590	10.3233/JAD-2010-091693 
20629125	10.1002/mds.22967 
20621555	10.1016/j.clinph.2010.05.026 
20620024	10.1016/j.eurpsy.2010.04.007 
20619606	10.1016/j.eplepsyres.2010.06.002 
20605694	10.1016/j.ejrad.2010.05.002 
20602430	10.1002/da.20718 
20599362	10.1016/j.euroneuro.2010.06.008 
20589941	10.1002/hbm.21030 
20586534	10.3109/15622975.2010.490273 
20580838	10.1016/j.psychres.2009.09.004 
20580271	10.1016/j.seizure.2010.05.005 
20561569	10.1016/j.neuroscience.2010.05.060 
20533558	10.1002/hbm.21076 
20528824	10.1111/j.1530-0277.2010.01230.x 
20525011	10.1111/j.1469-8986.2010.01035.x 
20522263	10.1186/1753-4631-4-S1-S2 
20520767	10.1371/journal.pone.0010847 
20503114	10.1007/s11682-009-9085-0 
20502991	10.1007/s11682-010-9096-x 
20483659	10.1016/j.clinph.2010.04.022 
20473069	10.1097/JCP.0b013e3181dbe1b4 
20456479	10.1111/j.1540-8175.2010.01155.x 
20440296	10.1038/ijo.2010.84 
20423700	10.1016/j.brainres.2010.04.030 
20415605	10.1089/cap.2009.0049 
20400371	10.1016/j.clinph.2010.03.025 
20385471	10.1016/j.schres.2010.03.011 
20385153	10.1016/j.neuropsychologia.2010.04.007 
20382535	10.1016/j.jocn.2009.10.010 
20374203	10.1111/j.1530-0277.2010.01186.x 
20339936	10.1007/s11055-010-9274-8 
20303800	10.1016/j.seizure.2010.02.006 
20226800	10.1016/j.neuropsychologia.2010.03.004 
20221946	10.1080/17470911003619916 
20219285	10.1016/j.psyneuen.2010.02.010 
20206642	10.1016/j.neuropsychologia.2010.02.027 
20204140	10.3389/neuro.09.080.2009 
20199515	10.1111/j.1600-0404.2010.01343.x 
20123468	10.1016/j.ymgme.2009.09.014 
20189356	10.1016/j.schres.2010.01.022 
20188379	10.1016/j.jpsychires.2010.02.001 
20188190	10.1016/j.neuroimage.2010.02.044 
20176931	10.1073/pnas.0911855107 
20172835	10.1109/TITB.2010.2041553 
20172664	10.1016/j.earlhumdev.2010.02.001 
20170692	10.1016/j.neures.2010.02.006 
20169504	10.1080/17470910903395767 
20155392	10.1007/s10519-010-9343-3 
20143384	10.1002/hbm.20957 
20141261	10.1037/a0017551 
20130361	10.3969/j.issn.1672-7347.2010.01.004 
20127103	10.1007/s00406-010-0097-y 
20127058	10.1007/s00101-009-1666-1 
20123031	10.1016/j.neuroimage.2010.01.094 
20117145	10.1016/j.bbr.2010.01.033 
20110736	10.1159/000279301 
20102573	10.1111/j.1530-0277.2009.01136.x 
20085446	10.3109/02699050903508218 
20065249	10.1212/WNL.0b013e3181c91a00 
20060961	10.1016/j.biopsych.2009.10.036 
20053536	10.1016/j.schres.2009.12.008 
20046369	10.4306/pi.2009.6.1.19 
20045780	10.1684/epd.2009.0284 
21577334	10.4081/ni.2010.e10 
21423444	10.3389/fpsyt.2010.00134 
20036289	10.1016/j.neures.2009.12.011 
20031357	10.1016/j.braindev.2009.11.009 
20026119	10.1016/j.yhbeh.2009.12.003 
20025620	10.1111/j.1469-7610.2009.02201.x 
20003916	10.1016/j.brainresbull.2009.11.014 
20002146	10.1111/j.1528-1167.2009.02410.x 
19965253	10.1109/IEMBS.2009.5335381 
19964952	10.1109/IEMBS.2009.5334870 
19963069	10.1016/j.neuroimage.2009.11.072 
19962279	10.1016/j.eplepsyres.2009.11.001 
19959345	10.1016/j.pscychresns.2009.07.009 
19957268	10.1002/hbm.20903 
19943102	10.1007/s10548-009-0119-0 
19936244	10.1371/journal.pone.0007911 
19931400	10.1016/j.neuroimage.2009.11.026 
19919666	10.1111/j.1528-1167.2009.02398.x 
19897100	10.1016/S0076-6879(09)67014-2 
19895721	10.1017/S0033291709991735 
19890456	10.1080/10874200802502185 
19881045	10.4103/0019-5545.55084 
19854102	10.1016/j.clinph.2009.09.021 
19823984	10.1002/hbm.20895 
19817816	10.1111/j.1528-1167.2009.02330.x 
19811702	10.1017/S0033291709991395 
19793395	10.1186/1471-244X-9-63 
19782686	10.1016/j.yhbeh.2009.09.008 
19776589	10.1159/000240647 
19765955	10.1016/j.eplepsyres.2009.08.011 
19762216	10.1016/j.eplepsyres.2009.08.010 
19748744	10.1016/j.drugalcdep.2009.07.024 
19747944	10.1016/j.jneumeth.2009.09.005 
19747929	10.1016/j.neuropsychologia.2009.09.004 
19747461	10.1016/j.brainres.2009.08.093 
19740135	10.1111/j.1530-0277.2009.01046.x 
19736350	10.1001/archgenpsychiatry.2009.115 
19729358	10.1177/1073858409341481 
19716770	10.1016/j.yebeh.2009.08.006 
19716111	10.1016/j.ajhg.2009.08.001 
19709858	10.1016/j.eplepsyres.2009.06.005 
19705358	10.1002/mds.22724 
19699020	10.1016/j.bandc.2009.07.009 
19686207	10.1111/j.1749-6632.2009.04486.x 
19684146	10.3899/jrheum.090051 
19683895	10.1016/j.schres.2009.06.013 
19683399	10.1016/j.psyneuen.2009.07.009 
19683062	10.1016/j.neuroimage.2009.08.015 
19674062	10.1111/j.1528-1167.2009.02240.x 
19662659	10.1002/hbm.20863 
19660562	10.1016/j.nlm.2009.07.009 
19659683	10.1111/j.1552-6569.2009.00402.x 
19656273	10.1111/j.1743-6109.2009.01405.x 
19653893	10.1186/1471-2202-10-91 
19645926	10.1111/j.1749-6632.2009.03863.x 
19644758	10.1007/s10936-009-9124-4 
19636589	10.1007/s00429-009-0210-z 
19633063	10.1093/scan/nsp023 
19631587	10.1016/j.yebeh.2009.06.010 
19621242	10.1007/s00429-009-0213-9 
19608837	10.1213/ane.0b013e3181ac1866 
19606405	10.1080/15622970903079820 
19595628	10.1016/j.sleep.2008.12.014 
19594667	10.1111/j.1552-6569.2008.00289.x 
19594508	10.1111/j.1399-5618.2008.00633.x 
19576719	10.1016/j.jvs.2009.04.053 
19559647	10.1016/j.clinph.2009.05.012 
19555702	10.1016/j.neuropsychologia.2009.06.017 
19545617	10.1016/j.heares.2009.06.009 
19545601	10.1016/j.neulet.2009.06.045 
19541506	10.1016/j.seizure.2009.05.006 
19497494	10.1016/j.jvs.2009.02.206 
19490045	10.1111/j.1528-1167.2009.02127.x 
19490039	10.1111/j.1528-1167.2009.02141.x 
19487320	10.1177/0269881109105788 
19473471	10.1111/j.1743-6109.2009.01233.x 
19464832	10.1016/j.braindev.2009.04.014 
19463891	10.1016/j.neulet.2009.05.046 
19454962	10.1203/PDR.0b013e31819e7168 
19446442	10.1016/j.pscychresns.2008.12.005 
19423680	10.1093/brain/awp103 
19410583	10.1016/j.neuropsychologia.2009.04.019 
19406148	10.1016/j.brainresrev.2009.03.005 
19393717	10.1016/j.neulet.2009.04.040 
19387979	10.1002/hbm.20783 
19376240	10.1016/j.neuroimage.2009.04.040 
19376239	10.1016/j.neuroimage.2009.04.042 
19362075	10.1016/j.brainres.2009.03.065 
19358006	10.1080/13803390902780201 
19357525	10.1097/MEG.0b013e328309c791 
19351572	10.1016/j.jad.2009.03.009 
19350450	10.1080/14767050902801736 
19346000	10.1016/j.jad.2009.03.003 
19344919	10.1016/j.jns.2009.02.366 
19331523	10.1089/neu.2008.0644 
19329698	10.1136/pgmj.2007.067371 
19309293	10.1162/jocn.2009.21211 
19303257	10.1016/j.schres.2009.03.003 
19290850	10.1515/BMT.2009.010 
19285834	10.1016/j.eplepsyres.2009.02.005 
19285072	10.1016/j.expneurol.2009.02.016 
19284671	10.1186/1744-9081-5-18 
19275917	10.1016/j.ijpsycho.2009.02.003 
19242292	10.1097/CHI.0b013e3181948fc7 
19237314	10.1016/j.clinph.2008.12.035 
19232022	10.1089/cap.2008.031 
19224116	10.1007/s00406-008-0852-5 
19213578	10.1016/j.seizure.2009.01.007 
19212134	10.1159/000201716 
19205638	10.1007/s12098-009-0022-4 
19201163	10.1016/j.eplepsyres.2008.12.008 
19193204	10.1186/1471-2202-10-9 
19183223	10.1111/j.1528-1167.2008.01795.x 
19183222	10.1111/j.1528-1167.2008.01800.x 
19183133	10.1111/j.1530-0277.2008.00876.x 
19174537	10.1093/scan/nsn051 
19166970	10.1016/j.yebeh.2008.12.025 
19162200	10.1016/j.neuroimage.2008.12.034 
19153752	10.1007/s00381-008-0795-1 
19124226	10.1016/j.eplepsyres.2008.11.011 
19122007	10.1176/appi.ajp.2008.07101682 
19107755	10.1002/hbm.20712 
19095068	10.1016/j.neuroimage.2008.11.013 
19093617	10.2466/pms.107.2.557-575 
19086021	10.1002/hbm.20702 
19058979	10.1016/j.seizure.2008.10.011 
19056093	10.1016/j.jpsychires.2008.10.012 
19048015	10.1038/ijo.2008.255 
19047074	10.1093/scan/nsn036 
19047002	10.1016/j.ijpsycho.2008.11.004 
19042912	10.1093/schbul/sbn162 
19030105	10.1371/journal.pone.0003799 
19027963	10.1016/j.psychres.2008.03.025 
19019226	10.1186/1750-1172-3-30 
19016606	10.1162/jocn.2008.21161 
19015084	10.1093/scan/nsn026 
19007997	10.1016/j.jad.2008.10.013 
19003476	10.1007/s11571-008-9043-3 
18997624	10.1097/WNP.0b013e31818f50de 
18992789	10.1016/j.neulet.2008.10.083 
18985147	10.1371/journal.pone.0003622 
18958615	10.1007/s10548-008-0070-5 
18958161	10.1371/journal.pone.0003526 
18955366	10.1093/ecam/nen061 
18952672	10.1093/brain/awn277 
18931387	10.1093/brain/awn232 
18927345	10.1093/schbul/sbn132 
18848848	10.1016/j.ijpsycho.2008.09.003 
18842666	10.1093/cercor/bhn172 
18826418	10.1111/j.1467-9450.2008.00688.x 
18801644	10.1016/j.eplepsyres.2008.07.015 
18801461	10.1016/j.yebeh.2008.08.014 
18796186	10.1017/S1461145708009395 
18794493	10.1212/01.wnl.0000325914.50764.a2 
18792858	10.1080/15622970802311829 
18791468	10.1097/WNP.0b013e3181879d81 
18778781	10.1016/j.neuroimage.2008.08.009 
18761592	10.1111/j.1743-6109.2008.00981.x 
18757883	10.1093/brain/awn199 
18756092	10.1159/000151731 
18755608	10.1016/j.seizure.2008.06.013 
18755225	10.1016/j.ijpsycho.2008.07.007 
18754943	10.1111/j.1528-1167.2008.01732.x 
18752409	10.1162/jocn.2009.21091 
18726681	10.1007/s10548-008-0062-5 
18721889	10.1016/j.neuroimage.2008.07.044 
18708101	10.1016/j.ijpsycho.2008.07.012 
18669482	10.1093/brain/awn172 
18662727	10.1016/j.ijpsycho.2008.07.001 
18651173	10.1007/s00429-008-0195-z 
18649351	10.1002/hbm.20622 
18639870	10.1016/j.cortex.2008.02.004 
18638368	10.1186/1744-9081-4-29 
18636549	10.1002/hbm.20616 
18633848	10.1080/17470910701563483 
18611446	10.1016/j.yebeh.2008.06.011 
18594696	10.1093/scan/nsn003 
18590546	10.1186/1471-2202-9-56 
18590353	10.1037/0894-4105.22.4.419 
18588543	10.1111/j.1460-9568.2008.06311.x 
18586275	10.1016/j.jpsychires.2008.05.004 
18586108	10.1016/j.neuroimage.2008.05.045 
19893662	10.4103/0972-2327.42935 
18579438	10.1016/j.clinph.2008.05.002 
18578633	10.1089/neu.2007.0474 
18569727	10.1080/13554790801992800 
18564038	10.1162/jocn.2009.21033 
18562948	10.1097/YCT.0b013e3181617260 
18558862	10.1146/annurev.neuro.30.051606.094238 
18554874	10.1016/j.euroneuro.2008.04.013 
18552829	10.1038/ijir.2008.17 
18549417	10.1111/j.1600-0404.2008.01054.x 
18548194	10.1007/s00702-008-0073-0 
18543368	10.1002/mpr.247 
18543122	10.1007/s12017-008-8038-x 
18541409	10.1016/j.eplepsyres.2008.03.022 
18539340	10.1016/j.jad.2008.03.030 
25385522	10.1111/j.1601-5215.2008.00280.x 
18510805	10.1179/147683008X301342 
18507885	10.1017/S0033291708003565 
18504739	10.1002/jmri.21374 
18504635	10.1007/s00406-008-0782-2 
18499479	10.1016/j.neuroimage.2008.04.171 
18495161	10.1016/j.jns.2008.04.005 
18478211	10.1007/s00221-008-1405-x 
18469725	10.1097/WNP.0b013e31817759c5 
18462479	10.1111/j.1600-0404.2008.01016.x 
18460244	03.2008/JCPSP.158162 
18458752	10.1007/s11682-007-9004-1 
18423780	10.1016/j.neuropsychologia.2008.03.002 
18405882	10.1016/j.biopsych.2008.03.002 
18403217	10.1016/j.neuroimage.2007.12.064 
18395352	10.1016/j.psyneuen.2008.02.010 
18379641	10.1016/j.bspc.2007.04.001 
19893753	10.1177/1368430207088038 
18363509	10.1089/neu.2007.0417 
18344173	10.1002/hbm.20556 
18336646	10.1111/j.1740-8709.2007.00102.x 
18331812	10.1016/j.clinph.2008.01.013 
18321924	10.1093/brain/awn035 
18317681	10.1007/s00702-008-0036-5 
18313160	10.1016/j.ijpsycho.2008.01.002 
18313159	10.1016/j.ijpsycho.2008.01.010 
18295364	10.1016/j.ijpsycho.2008.01.006 
18294820	10.1016/j.pscychresns.2007.10.003 
18294817	10.1016/j.eplepsyres.2007.12.016 
18291625	10.1016/j.eplepsyres.2007.12.018 
18243166	10.1016/j.brainres.2007.12.050 
18231593	10.1371/journal.pone.0001506 
18221758	10.1016/j.neuropsychologia.2007.12.002 
18201838	10.1016/j.neuroscience.2007.08.040 
18181882	10.1111/j.1469-7610.2007.01819.x 
18180141	10.1016/j.eplepsyres.2007.11.006 
18086459	10.1016/j.yebeh.2007.09.007 
18081915	10.1111/j.1600-0404.2007.00956.x 
18076530	10.1111/j.1399-5618.2007.00419.x 
18069004	10.1016/j.neuroimage.2007.10.045 
18068954	10.1016/j.pscychresns.2007.08.002 
18061147	10.1016/j.biopsych.2007.10.009 
18054279	10.1016/j.clinph.2007.09.119 
18045715	10.1016/j.ijpsycho.2007.10.007 
18039046	10.1037/1528-3542.7.4.767 
18034695	10.1111/j.1530-0277.2007.00535.x 
18029040	10.1016/j.ijpsycho.2007.10.001 
17997284	10.1016/j.euroneuro.2007.10.002 
17988357	10.1111/j.1399-5618.2007.00418.x 
17987474	10.1080/00207450701242826 
17987060	10.1038/sj.npp.1301618 
17965984	10.1080/15622970701624603 
17964221	10.1016/j.yebeh.2007.07.015 
17956787	10.1016/S0079-6123(07)66021-X 
17950029	10.1016/j.clinph.2007.08.018 
17940246	10.1177/0883073807306265 
17925420	10.1378/chest.07-1190 
17914344	10.1038/ncpneuro0616 
17888409	10.1016/j.biopsych.2007.06.025 
17885723	10.1007/s00702-007-0819-0 
17873968	10.1093/scan/nsm018 
17855057	10.1016/j.schres.2007.07.033 
17851933	10.1080/00016480701258705 
17846109	10.1136/jnnp.2007.124149 
17845909	10.1016/j.brainresbull.2007.07.010 
17844942	10.1177/155005940703800309 
17825123	10.1017/S0033291707001523 
17803757	10.1111/j.1600-0447.2007.01002.x 
17761331	10.1016/j.ijpsycho.2007.07.005 
17729011	10.1080/02841850701422161 
17725931	10.1016/j.addbeh.2007.07.010 
17722117	10.1002/ppul.20673 
17719211	10.1016/j.pscychresns.2007.02.003 
17705904	10.1017/S0954579407000405 
17689571	10.1016/j.neuropsychologia.2007.06.011 
17682010	10.1136/jnnp.2007.125385 
17662063	10.1111/j.1528-1167.2007.01221.x 
17649909	10.1109/TMI.2007.897396 
17636562	10.1002/hbm.20439 
17636063	10.1212/01.wnl.0000265819.36639.e0 
17629502	10.1016/j.neuroimage.2007.05.037 
17616473	10.1016/j.seizure.2007.04.012 
17615282	10.1152/japplphysiol.00171.2007 
17611125	10.1016/j.neuroimage.2007.05.030 
17610122	10.1007/s00702-007-0779-4 
17607596	10.1055/s-2007-981467 
17601709	10.1016/j.pscychresns.2007.03.006 
17598145	10.1002/da.20346 
17588263	10.1186/1471-2377-7-16 
17584506	10.1016/j.ejpn.2007.05.007 
17582746	10.1016/j.pscychresns.2007.03.002 
17575279	10.1093/brain/awm130 
17570644	10.1016/j.schres.2007.04.011 
17553117	10.1111/j.1528-1167.2007.01018.x 
17548160	10.1016/j.neulet.2007.04.074 
17545832	10.1097/WNP.0b013e318053e59a 
17544382	10.1016/j.biopsych.2007.03.001 
17544015	10.1016/j.neuropsychologia.2007.04.012 
17542523	10.3171/jns.2007.106.5.805 
19513297	10.3988/jcn.2007.3.2.86 
17533167	10.1093/brain/awm121 
